ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.03,0.07,0.03,-4.68,-3.33,-1.76,02:13:967000,133967000
Sensor_1,Active,1.03,0.08,0.07,-4.28,-3.51,-1.30,02:14:067000,134067000
Sensor_1,Active,1.03,0.07,0.06,-4.49,-4.07,-1.51,02:14:167000,134167000
Sensor_1,Active,1.04,0.08,0.00,-3.21,-2.80,-0.81,02:14:267000,134267000
Sensor_1,Active,1.04,0.08,-0.01,-3.84,-3.52,-1.17,02:14:367000,134367000
Sensor_1,Active,1.03,0.07,0.03,-5.05,-4.29,-1.67,02:14:467000,134467000
Sensor_1,Active,1.03,0.07,0.03,-4.99,-3.52,-1.76,02:14:568000,134568000
Sensor_1,Active,1.03,0.08,0.03,-2.43,-3.25,-0.42,02:14:667000,134667000
Sensor_1,Active,1.03,0.08,0.01,-3.73,-4.56,-1.20,02:14:767000,134767000
Sensor_1,Active,1.03,0.07,0.01,-4.56,-3.29,-1.31,02:14:867000,134867000
Sensor_1,Active,1.03,0.07,0.01,-3.97,-3.55,-1.21,02:14:967000,134967000
Sensor_1,Active,1.03,0.08,0.01,-4.89,-4.02,-1.75,02:15:067000,135067000
Sensor_1,Active,1.02,0.07,-0.01,-4.21,-4.00,-1.18,02:15:167000,135167000
Sensor_1,Active,1.03,0.08,-0.01,-4.88,-3.50,-1.56,02:15:267000,135267000
Sensor_1,Active,1.02,0.06,-0.00,-3.28,-0.14,-0.96,02:15:367000,135367000
Sensor_1,Active,1.05,0.07,-0.01,-2.84,-4.58,-0.42,02:15:467000,135467000
Sensor_1,Active,1.05,0.07,0.02,-4.78,-3.60,-1.46,02:15:567000,135567000
Sensor_1,Active,0.87,-0.04,0.17,82.80,13.00,42.13,02:15:667000,135667000
Sensor_1,Active,1.00,-0.03,0.05,-63.39,-74.80,-30.86,02:15:767000,135767000
Sensor_1,Active,0.98,0.07,-0.10,-3.79,10.17,-1.74,02:15:867000,135867000
Sensor_1,Active,1.05,-0.11,-0.38,11.21,5.21,7.37,02:15:967000,135967000
Sensor_1,Active,1.03,0.08,-0.06,12.86,-22.76,9.13,02:16:067000,136067000
Sensor_1,Active,1.03,0.12,0.04,9.44,-5.88,5.72,02:16:167000,136167000
Sensor_1,Active,1.03,0.10,0.04,2.95,-2.70,2.60,02:16:267000,136267000
Sensor_1,Active,1.02,0.11,0.07,-4.13,-4.23,-1.21,02:16:367000,136367000
Sensor_1,Active,1.03,0.10,0.06,-7.92,-3.60,-3.56,02:16:467000,136467000
Sensor_1,Active,1.04,0.02,-0.03,5.93,-17.30,5.02,02:16:567000,136567000
Sensor_1,Active,1.02,0.08,0.10,-0.57,2.00,0.26,02:16:667000,136667000
Sensor_1,Active,1.04,0.05,-0.03,-1.99,6.38,-0.44,02:16:767000,136767000
Sensor_1,Active,1.03,0.06,0.00,-2.19,-5.46,-0.19,02:16:867000,136867000
Sensor_1,Active,1.04,0.08,0.00,-5.52,-3.02,-2.05,02:16:967000,136967000
Sensor_1,Active,1.05,0.07,0.00,-5.00,-1.85,-1.76,02:17:067000,137067000
Sensor_1,Active,1.07,0.07,0.08,-4.94,0.43,-2.03,02:17:167000,137167000
Sensor_1,Active,1.03,0.07,-0.02,-5.95,0.25,-2.50,02:17:267000,137267000
Sensor_1,Active,1.02,0.07,-0.01,-4.16,-1.70,-1.66,02:17:367000,137367000
Sensor_1,Active,1.04,0.07,0.04,-5.31,0.11,-2.18,02:17:467000,137467000
Sensor_1,Active,1.03,0.07,0.02,-3.97,-0.62,-1.54,02:17:567000,137567000
Sensor_1,Active,1.03,0.08,0.06,-4.74,0.28,-1.79,02:17:667000,137667000
Sensor_1,Active,1.02,0.08,0.07,-4.30,2.66,-1.76,02:17:767000,137767000
Sensor_1,Active,1.02,0.07,0.02,-2.12,0.93,-0.71,02:17:867000,137867000
Sensor_1,Active,1.02,0.08,0.02,-3.27,0.82,-1.18,02:17:967000,137967000
Sensor_1,Active,1.03,0.09,-0.01,-5.08,0.61,-2.08,02:18:067000,138067000
Sensor_1,Active,1.03,0.07,0.02,-4.43,-0.32,-1.57,02:18:167000,138167000
Sensor_1,Active,1.03,0.07,0.04,-4.57,-0.37,-1.73,02:18:267000,138267000
Sensor_1,Active,1.05,0.08,0.01,-4.97,-0.01,-1.90,02:18:367000,138367000
Sensor_1,Active,1.04,0.08,-0.01,-3.88,-0.73,-1.36,02:18:467000,138467000
Sensor_1,Active,1.05,0.05,-0.02,-5.88,-3.21,-2.37,02:18:567000,138567000
Sensor_1,Active,1.04,0.06,0.07,-5.06,3.40,-1.82,02:18:667000,138667000
Sensor_1,Active,1.04,0.07,0.03,-8.62,-2.01,-3.61,02:18:768000,138768000
Sensor_1,Active,1.04,0.08,0.01,-3.44,-2.24,-1.21,02:18:867000,138867000
Sensor_1,Active,1.04,0.08,0.04,-3.37,-2.46,-1.11,02:18:967000,138967000
Sensor_1,Active,1.04,0.08,0.03,-4.59,-3.62,-1.27,02:19:067000,139067000
Sensor_1,Active,1.05,0.08,-0.02,-3.82,-2.07,-1.13,02:19:167000,139167000
Sensor_1,Active,1.03,0.08,0.02,-4.70,-4.36,-1.34,02:19:267000,139267000
Sensor_1,Active,1.03,0.08,0.01,-3.53,-4.31,-0.94,02:19:367000,139367000
Sensor_1,Active,1.02,0.09,-0.05,-3.78,-5.88,-1.03,02:19:467000,139467000
Sensor_1,Active,1.01,0.06,-0.08,-3.68,-6.12,-0.72,02:19:567000,139567000
Sensor_1,Active,1.00,0.07,-0.07,-3.34,-8.81,-0.24,02:19:667000,139667000
Sensor_1,Active,1.03,0.07,0.14,-4.24,-7.44,-0.82,02:19:767000,139767000
Sensor_1,Active,1.11,0.11,0.22,-5.18,-4.95,-1.57,02:19:867000,139867000
Sensor_1,Active,1.08,0.08,0.12,-1.33,-3.81,0.40,02:19:967000,139967000
Sensor_1,Active,1.06,0.09,-0.03,-2.62,-9.05,-0.47,02:20:067000,140067000
Sensor_1,Active,0.99,0.07,-0.06,-3.74,1.50,-1.41,02:20:167000,140167000
Sensor_1,Active,1.02,0.05,-0.07,-3.89,-6.29,-1.03,02:20:267000,140267000
Sensor_1,Active,0.32,0.50,0.27,59.94,41.48,24.24,02:20:367000,140367000
Sensor_1,Active,0.81,0.06,0.41,32.83,-42.98,18.76,02:20:467000,140467000
Sensor_1,Active,0.98,0.05,-0.03,-45.70,-22.73,-22.37,02:20:567000,140567000
Sensor_1,Active,1.07,0.10,-0.17,32.81,-8.55,17.61,02:20:667000,140667000
Sensor_1,Active,1.03,0.11,0.22,12.54,-22.30,8.52,02:20:767000,140767000
Sensor_1,Active,1.00,0.12,0.12,-2.20,-6.43,0.14,02:20:867000,140867000
Sensor_1,Active,1.02,0.11,0.09,-0.28,3.72,0.19,02:20:967000,140967000
Sensor_1,Active,1.03,0.08,0.01,-10.59,5.43,-4.79,02:21:067000,141067000
Sensor_1,Active,1.03,0.07,-0.04,-10.41,1.27,-4.86,02:21:167000,141167000
Sensor_1,Active,1.03,0.05,-0.04,-7.48,0.51,-3.20,02:21:267000,141267000
Sensor_1,Active,1.04,0.06,-0.05,-5.87,-0.25,-2.27,02:21:367000,141367000
Sensor_1,Active,1.05,0.06,-0.04,-6.79,-4.28,-2.35,02:21:467000,141467000
Sensor_1,Active,1.03,0.06,-0.00,-3.70,-3.87,-1.07,02:21:567000,141567000
Sensor_1,Active,1.04,0.07,-0.02,-2.56,-4.54,-0.49,02:21:667000,141667000
Sensor_1,Active,1.05,0.08,0.02,-3.21,-5.01,-0.96,02:21:767000,141767000
Sensor_1,Active,1.03,0.09,-0.01,-4.01,-2.55,-1.34,02:21:867000,141867000
Sensor_1,Active,1.04,0.07,-0.01,-4.36,-2.84,-1.26,02:21:967000,141967000
Sensor_1,Active,1.04,0.10,0.04,-13.03,-1.59,-6.20,02:22:067000,142067000
Sensor_1,Active,1.05,0.05,-0.02,-4.34,-8.86,-1.68,02:22:167000,142167000
Sensor_1,Active,1.04,0.07,-0.03,-5.81,-0.12,-2.68,02:22:267000,142267000
Sensor_1,Active,1.04,0.04,-0.05,-2.40,-1.14,-0.58,02:22:367000,142367000
Sensor_1,Active,1.03,0.07,-0.02,-1.99,-4.08,-0.24,02:22:467000,142467000
Sensor_1,Active,1.04,0.07,-0.00,-3.83,-1.80,-1.15,02:22:567000,142567000
Sensor_1,Active,1.07,0.07,0.09,-6.55,-1.56,-2.86,02:22:667000,142667000
Sensor_1,Active,1.04,0.07,-0.00,-3.99,2.94,-1.30,02:22:767000,142767000
