ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.03,0.12,0.05,-4.37,-1.56,-1.50,05:59:560000,359560000
Sensor_1,Active,1.03,0.12,0.05,-4.26,-1.78,-1.57,05:59:660000,359660000
Sensor_1,Active,1.03,0.11,0.06,-4.22,-1.43,-1.45,05:59:760000,359760000
Sensor_1,Active,1.03,0.11,0.05,-4.18,-1.97,-1.29,05:59:860000,359860000
Sensor_1,Active,1.03,0.12,0.06,-4.21,-1.82,-1.50,05:59:960000,359960000
Sensor_1,Active,1.03,0.12,0.05,-3.95,-1.88,-1.38,06:00:060000,360060000
Sensor_1,Active,1.03,0.12,0.06,-4.23,-1.80,-1.34,06:00:160000,360160000
Sensor_1,Active,1.03,0.12,0.07,-4.11,-1.76,-1.36,06:00:260000,360260000
Sensor_1,Active,1.03,0.12,0.06,-4.28,-1.89,-1.49,06:00:360000,360360000
Sensor_1,Active,1.03,0.11,0.07,-4.36,-1.93,-1.56,06:00:460000,360460000
Sensor_1,Active,1.03,0.11,0.06,-4.18,-1.82,-1.44,06:00:560000,360560000
Sensor_1,Active,1.04,0.11,0.08,-4.17,-1.56,-1.38,06:00:660000,360660000
Sensor_1,Active,1.03,0.12,0.06,-4.18,-1.73,-1.36,06:00:760000,360760000
Sensor_1,Active,1.02,0.11,0.02,-4.27,-1.77,-1.30,06:00:860000,360860000
Sensor_1,Active,1.03,0.12,0.06,-4.30,-1.76,-1.39,06:00:960000,360960000
Sensor_1,Active,1.03,0.12,0.07,-4.40,-1.83,-1.59,06:01:060000,361060000
Sensor_1,Active,1.03,0.12,0.05,-4.15,-2.01,-1.53,06:01:160000,361160000
Sensor_1,Active,1.03,0.12,0.05,-4.30,-1.92,-1.63,06:01:260000,361260000
Sensor_1,Active,1.03,0.12,0.05,-4.33,-1.66,-1.39,06:01:360000,361360000
Sensor_1,Active,1.03,0.12,0.06,-4.15,-2.21,-1.36,06:01:460000,361460000
Sensor_1,Active,1.03,0.12,0.06,-4.34,-1.95,-1.35,06:01:560000,361560000
Sensor_1,Active,1.03,0.11,0.06,-4.37,-1.96,-1.49,06:01:660000,361660000
Sensor_1,Active,1.03,0.11,0.07,-4.17,-1.96,-1.35,06:01:760000,361760000
Sensor_1,Active,1.02,0.11,0.06,-4.18,-2.13,-1.37,06:01:860000,361860000
Sensor_1,Active,1.03,0.11,0.07,-4.20,-2.01,-1.34,06:01:960000,361960000
Sensor_1,Active,1.03,0.12,0.06,-4.08,-1.89,-1.44,06:02:060000,362060000
Sensor_1,Active,1.03,0.12,0.06,-4.28,-1.95,-1.38,06:02:160000,362160000
Sensor_1,Active,1.03,0.11,0.06,-4.23,-1.98,-1.26,06:02:260000,362260000
Sensor_1,Active,1.02,0.12,0.06,-4.14,-2.07,-1.33,06:02:360000,362360000
Sensor_1,Active,1.02,0.12,0.06,-4.23,-1.77,-1.53,06:02:460000,362460000
Sensor_1,Active,1.02,0.12,0.05,-4.28,-1.91,-1.59,06:02:560000,362560000
Sensor_1,Active,1.03,0.12,0.06,-4.08,-1.79,-1.48,06:02:660000,362660000
Sensor_1,Active,1.03,0.12,0.06,-4.30,-1.87,-1.49,06:02:760000,362760000
Sensor_1,Active,1.03,0.11,0.06,-4.32,-1.63,-1.45,06:02:860000,362860000
Sensor_1,Active,1.03,0.11,0.05,-4.21,-1.71,-1.40,06:02:960000,362960000
Sensor_1,Active,1.03,0.12,0.06,-4.24,-1.92,-1.50,06:03:060000,363060000
Sensor_1,Active,1.03,0.12,0.07,-4.20,-1.88,-1.37,06:03:160000,363160000
Sensor_1,Active,1.02,0.12,0.06,-4.34,-1.86,-1.30,06:03:260000,363260000
Sensor_1,Active,1.02,0.11,0.03,-4.21,-2.18,-1.37,06:03:360000,363360000
Sensor_1,Active,1.03,0.12,0.03,-4.43,-2.42,-1.37,06:03:460000,363460000
Sensor_1,Active,1.03,0.12,0.06,-4.31,-2.75,-1.21,06:03:560000,363560000
Sensor_1,Active,1.03,0.12,0.04,-4.30,-2.73,-1.48,06:03:660000,363660000
Sensor_1,Active,1.03,0.12,0.01,-4.16,-3.18,-1.56,06:03:760000,363760000
Sensor_1,Active,1.02,0.11,-0.00,-4.10,-3.65,-1.41,06:03:860000,363860000
Sensor_1,Active,1.02,0.11,0.04,-4.15,-4.21,-1.35,06:03:960000,363960000
Sensor_1,Active,1.03,0.12,0.07,-4.16,-4.22,-1.27,06:04:060000,364060000
Sensor_1,Active,1.04,0.12,0.07,-3.93,-3.61,-1.22,06:04:160000,364160000
Sensor_1,Active,1.03,0.12,0.07,-3.94,-3.12,-1.36,06:04:260000,364260000
Sensor_1,Active,1.03,0.12,0.03,-4.25,-2.60,-1.34,06:04:360000,364360000
Sensor_1,Active,1.02,0.11,0.01,-4.18,-2.84,-1.18,06:04:460000,364460000
Sensor_1,Active,1.03,0.11,0.04,-4.10,-3.14,-1.47,06:04:560000,364560000
Sensor_1,Active,1.03,0.12,0.05,-4.14,-2.94,-1.42,06:04:660000,364660000
Sensor_1,Active,1.03,0.12,0.05,-4.08,-2.88,-1.53,06:04:760000,364760000
Sensor_1,Active,1.03,0.12,0.03,-4.16,-2.50,-1.36,06:04:860000,364860000
Sensor_1,Active,1.03,0.12,0.01,-4.13,-2.16,-1.50,06:04:960000,364960000
Sensor_1,Active,1.03,0.14,0.13,-1.01,-1.45,-0.17,06:05:060000,365060000
Sensor_1,Active,1.03,0.15,0.06,-3.34,-1.50,-0.79,06:05:160000,365160000
Sensor_1,Active,1.01,0.14,0.00,-4.30,-2.10,-1.47,06:05:260000,365260000
