ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,-0.07,0.03,1.07,-4.35,-1.88,-1.26,00:23:340000,23340000
Sensor_1,Active,-0.07,0.03,1.07,-4.35,-1.56,-1.32,00:23:440000,23440000
Sensor_1,Active,-0.07,0.03,1.08,-4.28,-1.70,-1.40,00:23:540000,23540000
Sensor_1,Active,-0.07,0.04,1.07,-4.31,-1.64,-1.40,00:23:640000,23640000
Sensor_1,Active,-0.07,0.03,1.07,-4.43,-1.68,-1.22,00:23:740000,23740000
Sensor_1,Active,-0.07,0.03,1.07,-4.37,-1.72,-1.31,00:23:840000,23840000
Sensor_1,Active,-0.07,0.03,1.07,-4.41,-1.78,-1.44,00:23:940000,23940000
Sensor_1,Active,-0.07,0.03,1.07,-4.23,-1.73,-1.40,00:24:040000,24040000
Sensor_1,Active,-0.07,0.03,1.08,-4.30,-1.74,-1.42,00:24:140000,24140000
Sensor_1,Active,-0.07,0.03,1.08,-4.37,-1.72,-1.30,00:24:240000,24240000
Sensor_1,Active,-0.07,0.03,1.06,-4.36,-1.73,-1.25,00:24:340000,24340000
Sensor_1,Active,-0.07,0.02,1.06,-4.41,-1.66,-1.33,00:24:440000,24440000
Sensor_1,Active,-0.07,0.03,1.08,-4.32,-1.85,-1.12,00:24:540000,24540000
Sensor_1,Active,-0.07,0.03,1.06,-4.43,-1.85,-1.39,00:24:640000,24640000
Sensor_1,Active,-0.07,0.04,1.07,-4.28,-1.70,-1.45,00:24:740000,24740000
Sensor_1,Active,-0.07,0.03,1.07,-4.24,-1.79,-1.47,00:24:840000,24840000
Sensor_1,Active,-0.07,0.03,1.07,-4.18,-1.54,-1.41,00:24:940000,24940000
Sensor_1,Active,-0.07,0.03,1.07,-4.36,-1.79,-1.29,00:25:040000,25040000
Sensor_1,Active,-0.07,0.04,1.07,-4.42,-1.85,-1.17,00:25:140000,25140000
Sensor_1,Active,-0.07,0.03,1.07,-4.08,-1.63,-1.53,00:25:240000,25240000
Sensor_1,Active,-0.07,0.03,1.07,-4.35,-1.86,-1.41,00:25:340000,25340000
Sensor_1,Active,-0.07,0.02,1.07,-4.31,-1.82,-1.07,00:25:440000,25440000
Sensor_1,Active,-0.07,0.03,1.06,-4.27,-1.66,-1.21,00:25:540000,25540000
Sensor_1,Active,-0.07,0.03,1.06,-4.43,-1.79,-1.62,00:25:640000,25640000
Sensor_1,Active,-0.07,0.03,1.07,-4.48,-1.62,-1.34,00:25:740000,25740000
Sensor_1,Active,-0.07,0.03,1.07,-4.39,-1.72,-1.11,00:25:840000,25840000
Sensor_1,Active,-0.07,0.03,1.07,-4.21,-1.75,-1.26,00:25:940000,25940000
Sensor_1,Active,-0.07,0.03,1.07,-4.44,-1.76,-1.60,00:26:040000,26040000
Sensor_1,Active,-0.07,0.02,1.08,-4.28,-1.54,-1.54,00:26:140000,26140000
Sensor_1,Active,-0.09,0.03,1.12,-0.60,13.50,-11.72,00:26:240000,26240000
Sensor_1,Active,-0.14,0.05,1.33,-30.33,-14.12,5.36,00:26:340000,26340000
Sensor_1,Active,-0.11,0.02,1.61,-53.08,4.90,6.29,00:26:440000,26440000
Sensor_1,Active,0.09,0.03,1.50,-143.41,-49.82,-2.60,00:26:540000,26540000
Sensor_1,Active,0.03,-0.18,0.62,-149.34,45.90,-3.37,00:26:640000,26640000
Sensor_1,Active,-0.11,-0.42,0.07,-7.92,59.29,-0.30,00:26:740000,26740000
Sensor_1,Active,-0.16,-0.40,0.14,114.74,-49.29,-4.47,00:26:840000,26840000
Sensor_1,Active,0.07,0.03,0.80,175.99,-55.37,-26.74,00:26:940000,26940000
Sensor_1,Active,0.26,0.39,1.78,126.96,-55.33,4.62,00:27:040000,27040000
Sensor_1,Active,0.01,0.23,1.78,-12.22,-28.09,15.82,00:27:140000,27140000
Sensor_1,Active,0.21,0.17,1.41,-70.81,11.56,-6.05,00:27:240000,27240000
Sensor_1,Active,0.28,0.14,1.40,-113.92,51.40,10.38,00:27:340000,27340000
Sensor_1,Active,0.07,-0.11,0.96,-164.99,69.81,21.82,00:27:440000,27440000
Sensor_1,Active,-0.11,-0.38,0.58,-135.82,67.12,13.47,00:27:540000,27540000
Sensor_1,Active,-0.20,-0.57,0.34,-59.24,22.74,0.82,00:27:640000,27640000
Sensor_1,Active,-0.18,-0.58,0.20,47.12,-57.27,-10.07,00:27:740000,27740000
Sensor_1,Active,0.01,-0.33,0.47,133.06,-71.18,-46.08,00:27:840000,27840000
Sensor_1,Active,0.47,-0.04,1.88,152.77,-4.65,-31.21,00:27:940000,27940000
Sensor_1,Active,0.03,-0.20,1.51,19.58,-16.78,13.53,00:28:040000,28040000
Sensor_1,Active,0.09,-0.17,1.19,-23.22,-13.77,0.41,00:28:140000,28140000
Sensor_1,Active,0.14,-0.23,1.00,-23.45,-12.24,6.82,00:28:240000,28240000
Sensor_1,Active,0.22,-0.17,1.27,-40.66,2.56,13.65,00:28:340000,28340000
Sensor_1,Active,0.30,-0.21,1.37,-114.63,-47.02,40.78,00:28:440000,28440000
Sensor_1,Active,0.05,-0.47,0.53,-114.69,-138.78,80.02,00:28:540000,28540000
Sensor_1,Active,-0.01,-0.59,0.29,21.76,-37.03,-8.36,00:28:640000,28640000
Sensor_1,Active,0.26,-0.37,0.62,99.43,50.73,-88.21,00:28:740000,28740000
Sensor_1,Active,0.26,-0.19,1.05,111.41,150.16,-72.63,00:28:840000,28840000
Sensor_1,Active,0.29,-0.02,1.52,61.64,112.61,-39.80,00:28:940000,28940000
Sensor_1,Active,0.06,-0.04,1.32,27.76,58.43,-16.29,00:29:040000,29040000
Sensor_1,Active,0.02,-0.01,1.22,5.27,33.03,-16.23,00:29:140000,29140000
Sensor_1,Active,-0.03,0.03,1.07,1.43,9.54,-12.63,00:29:240000,29240000
Sensor_1,Active,-0.10,0.04,1.04,1.89,8.90,-5.12,00:29:340000,29340000
Sensor_1,Active,-0.05,0.06,1.11,5.08,14.35,-1.08,00:29:440000,29440000
Sensor_1,Active,-0.07,0.06,1.13,7.89,2.48,2.02,00:29:540000,29540000
Sensor_1,Active,-0.07,0.06,1.10,3.08,27.92,-2.85,00:29:640000,29640000
Sensor_1,Active,-0.11,0.08,1.01,9.85,14.88,0.61,00:29:740000,29740000
Sensor_1,Active,-0.06,0.07,1.17,9.05,-1.73,2.02,00:29:840000,29840000
Sensor_1,Active,-0.10,0.08,0.99,-0.54,4.58,-2.34,00:29:940000,29940000
Sensor_1,Active,-0.18,0.12,1.27,-33.79,-20.01,-4.25,00:30:040000,30040000
Sensor_1,Active,-0.10,0.08,1.04,-12.49,-9.34,-1.94,00:30:140000,30140000
Sensor_1,Active,-0.08,0.07,1.05,-18.72,-5.32,0.18,00:30:240000,30240000
Sensor_1,Active,-0.05,-0.02,1.06,-4.99,-0.79,-1.03,00:30:341000,30341000
Sensor_1,Active,-0.07,0.03,1.07,-4.34,-1.61,-1.36,00:30:440000,30440000
Sensor_1,Active,-0.07,0.03,1.07,-4.25,-1.85,-1.24,00:30:540000,30540000
Sensor_1,Active,-0.07,0.03,1.08,-4.38,-1.79,-1.19,00:30:641000,30641000
Sensor_1,Active,-0.07,0.04,1.07,-4.31,-1.88,-1.46,00:30:740000,30740000
Sensor_1,Active,-0.07,0.03,1.07,-4.38,-1.81,-1.41,00:30:840000,30840000
Sensor_1,Active,-0.07,0.03,1.08,-4.47,-1.77,-1.22,00:30:940000,30940000
Sensor_1,Active,-0.07,0.04,1.07,-4.47,-1.72,-1.14,00:31:040000,31040000
Sensor_1,Active,-0.07,0.03,1.08,-4.24,-1.74,-1.62,00:31:140000,31140000
Sensor_1,Active,-0.07,0.03,1.07,-4.30,-1.78,-1.64,00:31:240000,31240000
Sensor_1,Active,-0.07,0.03,1.06,-4.25,-1.30,-1.21,00:31:340000,31340000
Sensor_1,Active,-0.07,0.04,1.07,-4.29,-1.80,-1.01,00:31:440000,31440000
Sensor_1,Active,-0.07,0.04,1.07,-4.45,-1.88,-1.47,00:31:540000,31540000
Sensor_1,Active,-0.07,0.03,1.06,-4.19,-1.79,-1.63,00:31:640000,31640000
Sensor_1,Active,-0.07,0.03,1.05,-4.40,-1.76,-1.36,00:31:740000,31740000
Sensor_1,Active,-0.07,0.03,1.08,-4.37,-1.76,-1.21,00:31:840000,31840000
Sensor_1,Active,-0.07,0.03,1.07,-4.41,-1.78,-1.06,00:31:940000,31940000
Sensor_1,Active,-0.07,0.03,1.08,-4.31,-1.85,-1.34,00:32:040000,32040000
Sensor_1,Active,-0.07,0.03,1.08,-4.33,-1.76,-1.46,00:32:140000,32140000
Sensor_1,Active,-0.07,0.03,1.08,-4.29,-1.74,-1.28,00:32:240000,32240000
Sensor_1,Active,-0.07,0.03,1.07,-4.34,-1.91,-1.28,00:32:340000,32340000
Sensor_1,Active,-0.07,0.04,1.07,-4.33,-1.81,-1.47,00:32:440000,32440000
Sensor_1,Active,-0.07,0.02,1.07,-4.29,-1.84,-1.60,00:32:540000,32540000
Sensor_1,Active,-0.07,0.03,1.07,-4.33,-1.70,-1.53,00:32:640000,32640000
Sensor_1,Active,-0.07,0.03,1.08,-4.29,-1.82,-1.44,00:32:740000,32740000
Sensor_1,Active,-0.07,0.03,1.07,-4.31,-1.73,-1.37,00:32:840000,32840000
Sensor_1,Active,-0.07,0.04,1.07,-4.42,-1.73,-1.30,00:32:940000,32940000
Sensor_1,Active,-0.07,0.03,1.08,-4.38,-1.58,-1.47,00:33:040000,33040000
