ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.03,0.15,0.00,-4.36,-1.97,-1.34,00:19:594000,19594000
Sensor_1,Active,1.03,0.14,0.00,-4.21,-1.89,-1.40,00:19:693000,19693000
Sensor_1,Active,1.02,0.15,0.01,-4.05,-1.93,-1.35,00:19:793000,19793000
Sensor_1,Active,1.03,0.15,0.00,-4.37,-2.05,-1.49,00:19:893000,19893000
Sensor_1,Active,1.02,0.14,-0.01,-6.06,-2.09,-3.60,00:19:993000,19993000
Sensor_1,Active,1.02,0.16,0.01,-4.88,-1.66,-1.78,00:20:093000,20093000
Sensor_1,Active,1.02,0.15,-0.00,-4.23,-1.80,-1.40,00:20:193000,20193000
Sensor_1,Active,1.02,0.15,-0.01,-4.31,-1.78,-1.21,00:20:293000,20293000
Sensor_1,Active,1.02,0.15,0.01,-4.59,-1.98,-1.91,00:20:393000,20393000
Sensor_1,Active,1.02,0.16,-0.00,-5.05,-2.02,-1.98,00:20:494000,20494000
Sensor_1,Active,1.02,0.16,-0.01,-4.35,-1.71,-1.29,00:20:593000,20593000
Sensor_1,Active,1.02,0.15,0.00,-4.27,-1.63,-1.44,00:20:693000,20693000
Sensor_1,Active,1.02,0.15,0.01,-4.11,-1.82,-1.35,00:20:793000,20793000
Sensor_1,Active,1.02,0.16,-0.01,-4.37,-1.43,-1.15,00:20:893000,20893000
Sensor_1,Active,1.03,0.14,-0.00,-4.30,-3.27,1.27,00:20:993000,20993000
Sensor_1,Active,1.02,0.15,0.01,-4.30,-2.14,-1.42,00:21:093000,21093000
Sensor_1,Active,1.03,0.16,0.01,-4.68,-1.83,-2.15,00:21:193000,21193000
Sensor_1,Active,1.02,0.15,0.01,-4.09,-1.63,-1.06,00:21:293000,21293000
Sensor_1,Active,1.02,0.12,0.02,13.10,3.59,11.82,00:21:393000,21393000
Sensor_1,Active,1.06,0.14,0.01,9.76,4.22,3.92,00:21:493000,21493000
Sensor_1,Active,1.01,0.12,-0.01,10.63,15.10,7.66,00:21:593000,21593000
Sensor_1,Active,1.04,-0.34,0.06,-26.73,155.18,1.01,00:21:693000,21693000
Sensor_1,Active,0.89,-0.06,0.24,-52.34,1.47,24.13,00:21:793000,21793000
Sensor_1,Active,1.01,0.03,0.20,-17.66,-67.75,-21.35,00:21:893000,21893000
Sensor_1,Active,1.03,0.04,0.17,14.31,17.27,2.34,00:21:993000,21993000
Sensor_1,Active,1.03,0.08,0.20,-21.57,16.12,7.85,00:22:093000,22093000
Sensor_1,Active,1.02,0.05,0.26,-5.57,-4.82,-0.74,00:22:193000,22193000
Sensor_1,Active,1.02,0.06,0.23,2.95,-2.45,-0.31,00:22:293000,22293000
Sensor_1,Active,1.03,0.05,0.23,-10.47,-10.16,-3.64,00:22:393000,22393000
Sensor_1,Active,1.02,0.04,0.22,-3.70,-1.60,-1.19,00:22:493000,22493000
Sensor_1,Active,1.03,0.04,0.22,-5.78,0.03,-1.70,00:22:593000,22593000
Sensor_1,Active,0.93,0.08,0.28,-36.95,39.35,13.73,00:22:693000,22693000
Sensor_1,Active,1.13,0.08,0.12,16.47,23.15,-0.17,00:22:793000,22793000
Sensor_1,Active,1.02,0.05,0.29,-1.90,25.22,-3.25,00:22:893000,22893000
Sensor_1,Active,1.00,0.06,0.31,2.63,0.72,2.34,00:22:993000,22993000
Sensor_1,Active,1.06,0.09,0.25,-4.00,34.27,2.66,00:23:093000,23093000
Sensor_1,Active,0.97,0.04,0.19,6.18,-60.48,2.77,00:23:193000,23193000
Sensor_1,Active,1.04,0.11,0.20,4.06,-15.58,1.86,00:23:293000,23293000
Sensor_1,Active,1.00,0.06,0.21,-4.53,-6.88,-2.50,00:23:393000,23393000
Sensor_1,Active,1.04,0.08,0.12,-4.14,-2.45,-1.79,00:23:493000,23493000
Sensor_1,Active,1.03,0.09,0.12,-3.67,-3.14,-1.79,00:23:593000,23593000
Sensor_1,Active,1.03,0.09,0.11,-4.63,-1.41,-1.57,00:23:693000,23693000
Sensor_1,Active,1.03,0.09,0.12,-3.79,-3.46,-3.14,00:23:793000,23793000
Sensor_1,Active,1.03,0.10,0.10,-4.66,-1.07,-1.39,00:23:893000,23893000
Sensor_1,Active,1.03,0.10,0.10,-3.17,-3.54,-1.92,00:23:993000,23993000
Sensor_1,Active,1.03,0.10,0.10,-2.38,-4.78,-1.09,00:24:093000,24093000
Sensor_1,Active,1.04,0.10,0.10,-4.03,-2.20,-0.96,00:24:193000,24193000
Sensor_1,Active,1.05,0.08,0.09,-3.50,-4.27,2.29,00:24:293000,24293000
Sensor_1,Active,1.03,0.08,0.08,-2.84,-3.77,-1.03,00:24:393000,24393000
Sensor_1,Active,1.02,0.09,0.08,-3.96,-2.57,-1.62,00:24:493000,24493000
Sensor_1,Active,1.03,0.09,0.08,-4.25,-1.96,-3.80,00:24:593000,24593000
Sensor_1,Active,1.00,0.10,0.08,-4.63,-1.53,-1.65,00:24:694000,24694000
Sensor_1,Active,1.04,0.10,0.08,-3.79,-2.31,-1.65,00:24:793000,24793000
Sensor_1,Active,1.03,0.10,0.09,-7.55,3.40,-7.97,00:24:893000,24893000
Sensor_1,Active,1.03,0.11,0.09,-3.80,-1.36,-3.66,00:24:993000,24993000
Sensor_1,Active,1.03,0.11,0.09,-3.82,-2.10,-1.50,00:25:093000,25093000
Sensor_1,Active,1.03,0.12,0.09,-3.99,-1.97,-1.47,00:25:193000,25193000
Sensor_1,Active,1.02,0.11,0.09,-4.63,-1.50,-1.49,00:25:293000,25293000
Sensor_1,Active,1.04,0.12,0.09,-4.79,-1.15,-1.46,00:25:393000,25393000
Sensor_1,Active,1.03,0.12,0.10,-3.54,-2.72,-1.40,00:25:493000,25493000
Sensor_1,Active,1.02,0.11,0.10,-4.27,-2.15,-1.46,00:25:593000,25593000
Sensor_1,Active,1.03,0.11,0.09,-4.57,-1.68,-1.48,00:25:693000,25693000
Sensor_1,Active,1.03,0.11,0.08,-3.23,-2.73,-1.20,00:25:793000,25793000
Sensor_1,Active,1.03,0.11,0.09,-4.63,-1.44,-1.49,00:25:893000,25893000
Sensor_1,Active,1.03,0.12,0.09,-4.31,-1.78,-1.71,00:25:993000,25993000
Sensor_1,Active,1.03,0.12,0.09,-4.05,-2.26,-1.29,00:26:093000,26093000
Sensor_1,Active,1.03,0.11,0.10,-3.95,-2.15,-1.50,00:26:193000,26193000
Sensor_1,Active,1.03,0.12,0.10,-2.27,-3.19,-0.99,00:26:293000,26293000
Sensor_1,Active,1.03,0.11,0.09,-1.26,-3.30,1.51,00:26:393000,26393000
Sensor_1,Active,1.03,0.12,0.08,-3.62,-2.31,-0.70,00:26:493000,26493000
Sensor_1,Active,1.03,0.10,0.09,-4.07,-1.98,-1.45,00:26:593000,26593000
Sensor_1,Active,1.03,0.10,0.09,-7.10,-0.89,-1.69,00:26:693000,26693000
Sensor_1,Active,1.03,0.10,0.09,-5.18,-1.15,-1.82,00:26:793000,26793000
Sensor_1,Active,1.03,0.10,0.10,-4.24,-1.75,-1.53,00:26:893000,26893000
Sensor_1,Active,1.03,0.10,0.09,-5.08,-1.00,-1.42,00:26:993000,26993000
Sensor_1,Active,1.03,0.11,0.09,-5.30,-1.11,-1.39,00:27:093000,27093000
Sensor_1,Active,1.03,0.11,0.09,-3.76,-2.21,-1.30,00:27:193000,27193000
Sensor_1,Active,1.02,0.11,0.09,-2.82,-3.21,-1.54,00:27:293000,27293000
Sensor_1,Active,1.02,0.11,0.09,-0.21,-4.52,-0.95,00:27:393000,27393000
Sensor_1,Active,1.03,0.10,0.09,-4.83,-1.57,-0.84,00:27:493000,27493000
Sensor_1,Active,1.03,0.11,0.09,-4.74,-1.07,-0.22,00:27:593000,27593000
Sensor_1,Active,1.03,0.03,0.12,-11.24,19.92,11.97,00:27:693000,27693000
Sensor_1,Active,1.02,0.08,0.28,-3.29,10.00,2.13,00:27:793000,27793000
Sensor_1,Active,1.12,-0.08,0.12,10.72,-6.45,-18.72,00:27:893000,27893000
Sensor_1,Active,1.02,0.12,0.15,-2.91,-7.18,-0.81,00:27:993000,27993000
Sensor_1,Active,1.02,0.07,0.13,-3.79,-2.31,-1.07,00:28:093000,28093000
Sensor_1,Active,1.04,0.07,0.12,-3.53,-2.24,-1.05,00:28:193000,28193000
Sensor_1,Active,1.04,0.06,0.13,-3.78,-2.33,-1.01,00:28:293000,28293000
Sensor_1,Active,1.03,0.06,0.12,-8.76,2.50,5.20,00:28:393000,28393000
Sensor_1,Active,1.04,0.07,0.13,-3.32,-2.53,-1.37,00:28:493000,28493000
Sensor_1,Active,1.03,0.07,0.12,3.01,-2.00,-3.39,00:28:593000,28593000
Sensor_1,Active,1.03,0.08,0.11,-4.12,-1.82,-0.08,00:28:694000,28694000
Sensor_1,Active,0.98,0.11,0.54,0.31,6.87,-1.72,00:28:793000,28793000
Sensor_1,Active,1.02,0.07,0.16,1.65,1.24,-0.89,00:28:893000,28893000
Sensor_1,Active,1.04,0.06,0.13,-2.70,-1.73,-1.47,00:28:994000,28994000
Sensor_1,Active,1.05,0.04,0.13,-3.29,-1.93,-3.17,00:29:093000,29093000
Sensor_1,Active,1.03,0.07,0.14,-4.00,-1.59,-1.47,00:29:193000,29193000
Sensor_1,Active,1.04,0.07,0.13,-4.27,-1.53,-1.47,00:29:293000,29293000
Sensor_1,Active,1.03,0.07,0.14,-4.51,-1.89,-1.58,00:29:393000,29393000
Sensor_1,Active,1.03,0.08,0.14,-4.23,-1.91,-1.53,00:29:493000,29493000
Sensor_1,Active,1.03,0.07,0.14,-4.41,-1.79,-1.38,00:29:593000,29593000
Sensor_1,Active,1.07,-0.02,0.15,-0.30,-4.41,-3.07,00:29:693000,29693000
Sensor_1,Active,1.05,0.07,0.12,-4.51,3.98,-1.23,00:29:793000,29793000
Sensor_1,Active,1.03,0.08,0.13,-3.27,-2.93,-1.23,00:29:893000,29893000
Sensor_1,Active,1.04,0.07,0.12,-4.08,-4.53,-1.04,00:29:993000,29993000
Sensor_1,Active,1.05,0.08,0.14,-4.79,-2.32,-0.94,00:30:093000,30093000
Sensor_1,Active,1.04,0.07,0.13,-3.99,-2.31,-1.47,00:30:193000,30193000
Sensor_1,Active,1.04,0.07,0.13,-3.92,-1.81,-1.48,00:30:293000,30293000
Sensor_1,Active,1.03,0.07,0.12,-3.85,-2.18,-1.33,00:30:393000,30393000
Sensor_1,Active,0.74,-0.06,0.46,-6.18,13.36,1.01,00:30:493000,30493000
Sensor_1,Active,1.03,0.07,0.14,-4.23,3.47,-1.80,00:30:593000,30593000
Sensor_1,Active,1.01,0.07,0.12,-4.39,3.52,-1.41,00:30:693000,30693000
Sensor_1,Active,0.94,0.13,0.18,0.67,14.40,-16.26,00:30:793000,30793000
Sensor_1,Active,0.96,0.04,0.17,-5.67,-26.82,2.73,00:30:893000,30893000
Sensor_1,Active,0.99,0.10,0.09,-6.53,-0.67,-2.88,00:30:993000,30993000
Sensor_1,Active,1.04,0.08,0.15,-3.89,-1.56,-1.53,00:31:093000,31093000
Sensor_1,Active,1.03,0.07,0.14,-4.18,-1.72,-1.66,00:31:193000,31193000
Sensor_1,Active,1.03,0.08,0.14,-4.32,-1.82,-1.73,00:31:293000,31293000
Sensor_1,Active,1.03,0.07,0.15,-4.29,-1.73,-1.65,00:31:393000,31393000
Sensor_1,Active,1.03,0.08,0.14,-4.08,-1.41,-1.44,00:31:493000,31493000
Sensor_1,Active,1.03,0.07,0.14,-4.18,-1.60,-1.36,00:31:593000,31593000
Sensor_1,Active,1.03,0.07,0.14,-4.28,-1.72,-1.52,00:31:693000,31693000
Sensor_1,Active,1.03,0.08,0.13,-4.10,-1.63,-1.74,00:31:793000,31793000
Sensor_1,Active,1.03,0.07,0.14,-4.16,-1.78,-1.47,00:31:893000,31893000
Sensor_1,Active,1.03,0.07,0.14,-4.15,-1.69,-1.59,00:31:993000,31993000
Sensor_1,Active,1.03,0.07,0.15,-4.15,-1.78,-1.56,00:32:093000,32093000
Sensor_1,Active,1.03,0.07,0.14,-4.12,-1.83,-1.37,00:32:193000,32193000
Sensor_1,Active,1.03,0.08,0.14,-4.21,-1.73,-1.50,00:32:293000,32293000
