ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,0.92,0.23,0.48,-4.15,-1.92,-1.28,12:17:906000,737906000
Sensor_1,Active,0.91,0.24,0.47,-4.29,-2.02,-1.31,12:18:006000,738006000
Sensor_1,Active,0.92,0.25,0.49,-4.22,-2.01,-1.37,12:18:106000,738106000
Sensor_1,Active,0.91,0.24,0.47,-4.13,-1.80,-1.31,12:18:206000,738206000
Sensor_1,Active,0.91,0.25,0.47,-4.57,-1.77,-1.41,12:18:306000,738306000
Sensor_1,Active,0.92,0.24,0.48,-4.24,-1.84,-1.36,12:18:406000,738406000
Sensor_1,Active,0.91,0.25,0.47,-4.28,-1.84,-1.32,12:18:506000,738506000
Sensor_1,Active,0.92,0.24,0.48,-4.18,-1.89,-1.24,12:18:606000,738606000
Sensor_1,Active,0.92,0.24,0.48,-4.27,-1.92,-1.30,12:18:706000,738706000
Sensor_1,Active,0.92,0.23,0.48,-4.28,-1.85,-1.53,12:18:806000,738806000
Sensor_1,Active,0.92,0.24,0.49,-4.19,-1.92,-1.37,12:18:906000,738906000
Sensor_1,Active,0.92,0.24,0.48,-4.27,-1.70,-1.21,12:19:006000,739006000
Sensor_1,Active,0.92,0.24,0.48,-4.24,-1.90,-1.40,12:19:106000,739106000
Sensor_1,Active,0.92,0.24,0.48,-4.41,-1.85,-1.49,12:19:206000,739206000
Sensor_1,Active,0.91,0.26,0.47,-4.26,-1.79,-1.44,12:19:306000,739306000
Sensor_1,Active,0.92,0.22,0.47,-5.12,-1.97,-1.85,12:19:406000,739406000
Sensor_1,Active,0.91,0.22,0.48,-3.93,-1.89,-1.30,12:19:506000,739506000
Sensor_1,Active,0.92,0.23,0.48,-4.83,-2.02,-1.51,12:19:606000,739606000
Sensor_1,Active,0.92,0.23,0.48,-3.93,-2.17,-1.15,12:19:706000,739706000
Sensor_1,Active,0.91,0.23,0.47,-4.12,-1.99,-1.46,12:19:806000,739806000
Sensor_1,Active,0.92,0.24,0.47,-4.47,-1.87,-1.30,12:19:906000,739906000
Sensor_1,Active,0.92,0.25,0.47,-4.50,-1.91,-1.52,12:20:006000,740006000
Sensor_1,Active,0.92,0.25,0.48,-3.92,-1.84,-1.50,12:20:106000,740106000
Sensor_1,Active,0.92,0.25,0.49,-3.92,-1.81,-1.23,12:20:206000,740206000
Sensor_1,Active,0.92,0.25,0.47,-4.53,-1.92,-1.30,12:20:306000,740306000
Sensor_1,Active,0.91,0.24,0.49,-4.26,-1.84,-1.38,12:20:406000,740406000
Sensor_1,Active,0.91,0.24,0.49,-4.47,-1.73,-1.41,12:20:506000,740506000
Sensor_1,Active,0.91,0.24,0.48,-4.72,-1.82,-1.44,12:20:607000,740607000
Sensor_1,Active,0.92,0.23,0.47,-3.85,-1.83,-1.27,12:20:706000,740706000
Sensor_1,Active,0.92,0.25,0.49,-4.43,-2.00,-1.37,12:20:806000,740806000
Sensor_1,Active,0.92,0.25,0.47,-4.33,-1.92,-1.17,12:20:906000,740906000
Sensor_1,Active,0.90,0.24,0.49,-4.10,-1.96,-1.35,12:21:006000,741006000
Sensor_1,Active,0.91,0.24,0.49,-4.05,-1.79,-1.24,12:21:106000,741106000
Sensor_1,Active,0.91,0.24,0.48,-4.47,-1.96,-1.27,12:21:206000,741206000
