ID      , Status, AccX , AccY , AccZ , GyroX  , GyroY  , GyroZ  , Timestamp   , Timestamp_us
Sensor_1, Active, -0.45, -0.08, 1.08 , 8.45   , -58.89 , -16.88 , 00:25:063000, 25063000
Sensor_1, Active, -0.28, -0.05, 1.00 , -11.34 , -27.98 , -3.43  , 00:25:163000, 25163000
Sensor_1, Active, -0.44, -0.15, 0.97 , 43.95  , 93.69  , -22.64 , 00:25:263000, 25263000
Sensor_1, Active, -0.42, -0.10, 1.00 , -3.63  , 32.24  , -8.70  , 00:25:363000, 25363000
Sensor_1, Active, -0.44, -0.02, 0.99 , -8.84  , 50.00  , -4.33  , 00:25:463000, 25463000
Sensor_1, Active, -0.54, -0.14, 0.60 , -23.19 , 123.14 , -7.79  , 00:25:563000, 25563000
Sensor_1, Active, -0.91, -0.03, 0.44 , 36.50  , 30.25  , 95.44  , 00:25:663000, 25663000
Sensor_1, Active, -0.75, 0.11 , 0.64 , 47.30  , 16.86  , 68.70  , 00:25:763000, 25763000
Sensor_1, Active, -0.68, 0.32 , 0.63 , 47.19  , 59.82  , 83.07  , 00:25:863000, 25863000
Sensor_1, Active, -0.75, 0.48 , 0.73 , 89.51  , 140.15 , 69.50  , 00:25:963000, 25963000
Sensor_1, Active, -0.91, 0.63 , -0.06, 69.12  , 82.69  , 20.81  , 00:26:063000, 26063000
Sensor_1, Active, -0.65, 0.56 , 0.09 , -2.64  , -5.57  , 35.01  , 00:26:163000, 26163000
Sensor_1, Active, -0.81, 0.65 , -0.02, -49.56 , -52.32 , 63.38  , 00:26:263000, 26263000
Sensor_1, Active, 0.15 , 0.50 , 0.53 , -241.57, -250.14, 64.02  , 00:26:363000, 26363000
Sensor_1, Active, -0.15, 0.68 , 0.68 , -52.24 , -244.84, 228.63 , 00:26:463000, 26463000
Sensor_1, Active, 0.23 , 0.62 , 0.87 , -54.85 , 27.86  , -8.60  , 00:26:563000, 26563000
Sensor_1, Active, 0.19 , 0.79 , 0.64 , 107.89 , 9.87   , 32.62  , 00:26:663000, 26663000
Sensor_1, Active, -0.25, 0.03 , 1.00 , 45.44  , -52.83 , -7.60  , 00:26:763000, 26763000
Sensor_1, Active, 0.16 , 0.64 , 0.74 , 98.89  , 196.85 , -22.12 , 00:26:863000, 26863000
Sensor_1, Active, 0.13 , 0.84 , 0.58 , 244.20 , 51.60  , -103.38, 00:26:963000, 26963000
Sensor_1, Active, -0.09, 1.09 , -0.18, 250.13 , -1.06  , 68.82  , 00:27:063000, 27063000
Sensor_1, Active, -0.06, 0.88 , -0.37, 62.34  , 16.14  , -44.74 , 00:27:163000, 27163000
Sensor_1, Active, -0.04, 0.71 , -0.47, 83.15  , 16.49  , 7.15   , 00:27:263000, 27263000
Sensor_1, Active, -0.06, 0.76 , -0.46, 24.58  , 12.21  , -5.30  , 00:27:363000, 27363000
Sensor_1, Active, -0.07, 0.76 , -0.50, -45.17 , -2.48  , 14.22  , 00:27:463000, 27463000
Sensor_1, Active, -0.06, 0.81 , -0.45, 1.18   , 1.85   , 9.56   , 00:27:563000, 27563000
Sensor_1, Active, -0.03, 0.78 , -0.46, -1.93  , -2.81  , -7.01  , 00:27:663000, 27663000
Sensor_1, Active, -0.09, 0.86 , -0.48, 1.16   , -3.47  , -6.23  , 00:27:763000, 27763000
Sensor_1, Active, -0.10, 0.84 , -0.49, -12.09 , 8.72   , 8.28   , 00:27:863000, 27863000
Sensor_1, Active, -0.04, 0.79 , -0.49, 1.43   , 7.93   , -10.86 , 00:27:963000, 27963000
Sensor_1, Active, -0.08, 0.78 , -0.53, 45.59  , 14.68  , -21.86 , 00:28:063000, 28063000
